account_age,monthly_spend,TotalCharges,plan_type,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,support_tickets,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,customer_id,churn_label
81,8.724399302377186,706.6763434925521,2,0,1,0,1,0,16.742523636181478,166.55159934761218,18,1,2.512834008347673,3,1,3,1,0,ZGNFT5DE2U,0
66,7.346079666646233,614.1966063716278,1,2,1,0,0,2,1.3847636049267322,45.238761251703,18,3,3.5298755402500364,6,1,23,0,1,8JFG46P4DI,0
74,9.43781076824306,698.3979968499865,0,1,0,1,1,1,36.33665996423493,129.28003773693828,41,2,4.340517141357672,4,0,22,0,0,H8L9N4QB09,0
9,12.169887642924763,72.13450125062242,1,0,0,0,1,1,24.82980171683096,55.90993511015503,28,3,2.898327886528814,6,0,5,0,1,NE99BERPWD,0
112,9.044336341922506,1012.9656702953208,1,2,1,2,1,2,23.69900967577427,40.490654514262296,8,3,4.163234843739913,5,1,22,0,1,RGV4ARCAM9,0
114,18.58929548125782,2119.179684863392,1,1,1,1,1,2,29.589424811172183,20.468098715319144,9,1,4.5222353199348415,0,1,19,0,1,LSSD4A6071,1
23,12.169887642924763,337.5146360662236,2,1,0,2,0,1,3.588464038639779,57.934912469444924,6,1,2.137357210473992,0,1,5,0,1,2LHSYTBGDY,1
48,8.518988576166583,408.911451655996,1,0,0,0,1,1,4.8151802266378345,92.51790195179537,2,3,2.898327886528814,6,0,12,1,1,75DWZ5BMES,0
62,12.80463684246032,793.8874842325398,0,1,1,2,0,0,9.222916465323287,102.021465037276,49,1,2.898327886528814,2,0,7,1,1,7X1A8MVC6H,0
40,8.100566016166038,324.02264064664155,2,1,0,1,0,2,31.529741383573405,134.3790218716213,10,2,4.203781314932787,3,1,19,0,1,HDSVVRSVYW,0
48,9.795775590848226,470.19722836071486,1,1,0,0,0,2,26.297604514804743,60.52367194762848,15,3,2.898327886528814,9,0,4,0,1,SGVK4BY90U,0
13,8.169878525459286,106.20842083097072,1,2,0,2,0,1,19.807569581258523,105.19078343698028,21,3,2.898327886528814,8,0,24,1,1,M17O68X6HV,1
119,18.66030267317305,614.1966063716278,0,1,1,0,0,0,29.04028428943087,122.88653320125526,2,1,2.898327886528814,7,0,17,0,1,MJ3AWUQ1RP,0
97,14.468636101796154,1403.4577018742268,0,0,0,1,0,0,26.258325498053217,91.71153922344632,21,1,2.898327886528814,4,1,0,0,1,47B8J9R7IW,0
87,15.72051483589021,1367.6847907224485,0,3,1,1,1,0,5.9024120088512255,117.01876671743295,4,2,2.898327886528814,5,1,19,0,1,YNYX6I7JGL,1
38,19.4685854699855,739.806247859449,2,1,1,1,1,1,37.426985861736064,37.30671703300894,27,2,1.4786075177426707,5,0,20,0,1,VIS42YVY6T,0
35,6.119447025206686,214.180645882234,0,0,0,1,0,0,34.583726301537325,52.43416683511995,2,1,4.205976131722784,5,1,16,0,1,UWQPVJKEHL,0
49,12.169887642924763,530.1900077285383,2,0,1,2,1,1,10.821042628994416,139.08411095218608,13,2,2.495188438073673,5,1,12,0,1,5YHNJW24TR,0
118,12.169887642924763,1097.0762218158684,0,1,0,1,0,1,3.543158129311359,137.7138681344771,9,4,1.3111354219214393,1,0,18,1,1,7CP0C29330,0
43,12.169887642924763,614.1966063716278,1,1,1,2,1,1,37.0414563197407,176.52082932392176,30,3,2.898327886528814,3,0,7,0,1,CYIQEL1OMR,0
8,16.346312165302493,130.77049732241994,0,0,1,1,1,1,30.836188385668333,153.86969987969437,41,3,2.403152981613279,8,1,16,0,1,P1D45PO9WM,0
79,12.332243023294645,974.247198840277,1,0,1,1,1,1,19.542335371740364,29.001676665407487,19,3,2.751334669090541,2,1,7,1,1,S7SVBZFBRZ,0
48,10.116100244982,485.5728117591359,1,0,1,1,0,0,29.35593079194546,149.69026748124867,0,1,1.719036866417336,3,0,24,0,1,FLL7Y9S2WJ,0
41,7.697484339403797,315.5968579155557,2,1,0,2,0,1,29.913727561103496,111.5136202603072,20,1,1.1233914890035548,1,1,11,0,1,DZIRRTHROA,0
16,9.660231771406778,154.56370834250845,0,1,0,0,1,2,30.654608643470187,44.03952849222852,30,0,1.6223520126195394,3,0,18,0,1,LZ690EDPGX,0
75,7.010977173289355,525.8232879967017,1,1,1,2,1,2,18.172418790180387,176.92485895162994,34,3,1.1899364663978171,6,0,2,1,1,MH47C6FKX9,0
52,12.169887642924763,922.9265226795344,2,1,0,1,0,0,31.102395279717367,163.39026827067596,22,1,1.9310461915944848,4,1,21,1,1,XEYW0RSU34,0
75,19.34082521280084,1450.5618909600628,1,1,0,0,0,1,18.30524858120048,86.92934545589085,1,0,1.7475570313939937,4,1,20,1,1,FDFB7L32VR,0
97,11.453397386110332,1110.9795464527022,2,1,1,2,0,0,26.98387708518952,8.468288035695583,22,3,2.898327886528814,4,1,0,1,1,F9S9WFH5VF,0
74,7.602144071842565,562.5586613163498,2,2,0,1,0,0,18.888875309683364,23.23855605990901,7,1,4.419169212112124,3,1,17,0,1,5N0YEXAGRQ,1
76,11.428481381686373,868.5645850081642,0,1,0,2,0,2,19.60418662156647,23.838227576889345,40,1,2.431546349714662,0,0,20,1,1,LXQVWUD3LF,0
35,17.375820876185465,614.1966063716278,0,0,1,2,1,2,13.775640092246482,41.63971470809172,34,1,2.898327886528814,0,1,1,0,1,T7RDNUG3BH,1
80,9.742106349021029,779.3685079216822,1,2,1,0,0,3,27.7342628683467,90.71028208323396,0,1,1.064681286746861,9,1,20,1,1,FZ0A1PAIWB,0
10,12.174450329784332,614.1966063716278,2,1,0,1,0,3,23.01872667784083,87.8101726061362,42,1,2.108995863344617,6,1,3,1,1,FWL8RM0VAN,0
119,17.394537051405678,2069.949909117276,0,1,1,2,1,1,15.7445839840304,100.7126278040718,23,1,2.898327886528814,4,0,5,1,1,F2T25IOWN0,0
67,16.409418730511845,1099.4310549442937,2,2,0,1,1,2,33.84146638215901,145.79018979370815,36,3,2.898327886528814,8,1,18,0,1,8PZ2CV0IEC,0
98,8.761199058133021,858.5975076970361,0,2,0,0,1,2,20.61669715049739,108.3573654745846,40,0,3.664583984519701,5,0,14,1,1,KI95GUWDMD,0
38,12.169887642924763,237.0700586474284,1,2,1,1,1,0,33.47347989714693,171.75614779538114,9,0,1.0387433711833296,1,0,16,0,1,3XFQPTDDK3,0
41,12.506408128611753,512.7627332730818,1,2,1,1,1,3,28.6593574096666,95.7465149439457,1,1,1.7653702238033353,7,0,20,0,1,HJKEU4KFV9,0
26,16.918758032928643,439.8877088561448,0,0,1,2,0,1,1.7645262148008394,132.63498785611506,21,4,2.898327886528814,0,0,19,0,1,49523UVBSE,0
46,12.169887642924763,833.3097307741236,1,1,1,0,1,0,30.07058748519492,18.80039514626577,19,2,3.023645795223675,6,0,22,0,1,JFZL1GHYRD,0
75,12.169887642924763,989.5871351622956,2,1,0,1,0,2,3.2300976663096064,48.44261998208094,16,0,1.87893828352484,0,1,7,1,1,HCMFSYUOF0,0
3,12.169887642924763,48.12767805492218,0,2,0,1,0,2,12.03992127999306,30.185881709871857,20,4,2.898327886528814,2,1,8,0,1,9NQ6JK6L7Z,1
110,14.299943302280411,1572.9937632508452,0,1,1,1,1,0,12.232813818495837,58.66994725163872,42,0,2.517873524991471,1,1,1,0,1,VDO5F10MTI,0
94,12.169887642924763,614.1966063716278,2,1,1,2,0,0,8.348884401747522,154.78608665756656,8,2,1.271622649400264,1,1,7,1,1,LCDZUAYJBH,0
32,12.169887642924763,611.5766994200326,2,1,0,0,1,1,2.086650114712345,149.29671416162117,23,2,4.686438656441048,8,1,14,1,1,EXYKI1E5YL,1
85,19.629535082931618,1668.5104820491874,2,1,0,1,0,2,36.09426299188995,17.75626824834795,8,0,3.1902137793608194,7,1,16,0,1,XQ4HVSCDCM,0
53,6.237270198662244,330.5753205290989,2,1,0,2,1,1,39.56108130634416,97.59768764019458,28,1,1.52607906079974,7,0,2,0,1,MPDP87MUC2,0
57,16.572825804692535,944.6510708674743,0,1,1,1,1,2,14.92925656289204,18.104305314687497,45,1,3.75089899367998,0,0,9,1,1,2EBQYCPE00,1
115,9.44720879441893,1086.429011358177,1,1,0,1,1,1,18.431263510522097,94.85466116474772,2,0,3.8059205436160655,8,1,0,1,1,RYPMZ9E3ZE,0
94,17.41557855024529,614.1966063716278,0,0,0,2,0,2,35.4208043691571,93.43480488276144,1,2,1.9236682471826745,5,1,8,0,1,18LPIZE84V,0
72,12.169887642924763,614.1966063716278,1,1,1,2,0,1,16.534006035353762,170.55128595343493,46,0,4.1028596278537455,8,0,21,0,1,WAQ2VJ671K,0
6,12.169887642924763,96.15158395725167,0,0,0,1,0,2,13.29197370703094,165.19635195018097,14,3,2.525241317833303,0,1,21,1,1,TIR2CTPX3Y,1
49,11.73719351997646,575.1224824788466,1,2,0,0,0,2,4.811803323242399,170.0401353514464,8,1,1.3865612167255232,5,1,6,0,1,LJ7YIOIQ8O,0
99,18.241780132268023,1805.9362330945344,0,3,0,0,1,0,37.83660272302417,136.52973270797048,48,4,4.405347610532305,8,0,22,0,1,DRY65HJYJF,1
98,18.172489536572648,1780.9039745841196,1,1,0,0,1,1,3.861126172068935,25.083126243144005,14,1,2.840515411879033,5,0,16,1,1,61TEGKN0JT,1
93,11.591626775908168,1078.0212901594596,1,2,0,2,1,2,36.81627996749404,138.4928831984373,32,1,2.2960288435366354,9,0,13,0,1,GB5C599BHX,0
22,15.047294014300212,331.04046831460465,2,0,0,2,0,2,35.34614940072096,61.91252612777105,46,3,2.898327886528814,2,1,24,0,1,GAD9QENDJP,0
27,10.419713316442715,614.1966063716278,1,1,0,2,0,3,3.2533490209860374,107.35537234870738,4,2,4.266121817806976,3,1,11,0,1,0H6SW4L2JT,0
116,12.169887642924763,974.2734610560132,0,1,0,2,0,2,38.113228333207374,13.660512393049888,6,0,4.184350842851511,2,1,1,1,1,3XASVI6VZU,0
95,12.169887642924763,904.3374188504037,0,0,1,1,0,2,1.713826244139887,6.328304123185218,16,4,2.898327886528814,7,0,22,1,1,7N458Q2VJ9,1
6,19.313348490273487,115.88009094164092,1,1,1,2,1,1,10.735658791539802,22.029139208163464,28,2,1.731329096885946,9,1,10,0,0,B47D7ZRN5Q,1
42,12.169887642924763,294.60455449996164,0,2,1,0,1,0,6.8571644774681495,144.20105169029225,36,1,3.724597746691686,7,1,5,0,1,SDSYBRHCRS,0
57,10.700071300441165,609.9040641251463,1,0,0,1,0,0,25.69071783439551,106.67547152852,32,3,2.898327886528814,4,1,21,1,0,FXL8RXA1N7,0
108,12.169887642924763,614.1966063716278,2,1,1,0,1,1,23.57032539012117,112.29098394190665,3,1,2.898327886528814,7,1,16,0,1,20FYG5204L,0
97,9.275469161256703,899.7205086419004,1,1,1,1,0,3,14.351527170147277,127.3783998612792,2,4,1.8487124864115896,9,0,13,1,1,XQ66H2G361,0
5,12.169887642924763,74.72846682971834,1,3,1,1,0,1,27.93771177064996,86.63750139688301,9,1,2.898327886528814,8,1,5,1,1,H31DZM06UI,1
53,15.094880978650222,800.0286918684618,2,1,1,1,0,0,18.6112338150536,165.49009285983436,21,4,4.6044811261509135,5,1,18,1,1,I92FCYHJRW,0
3,12.169887642924763,33.7761514832702,2,1,0,1,1,0,15.225212238356953,59.38875492122123,6,1,2.313141941338315,0,1,20,0,1,Q0XR35SRFZ,0
97,8.86534595662221,859.9385577923545,1,0,0,0,0,1,34.40039297939366,23.25296951495118,1,3,1.2371315768081588,7,0,8,0,1,081DU40029,0
104,13.302751965512124,614.1966063716278,2,1,0,2,0,2,25.255484554091435,78.47732752970562,29,3,3.737804519691456,8,1,11,1,1,PYTSHOQHIY,0
92,15.99102054046791,1471.1738897230478,1,1,0,2,1,2,25.724389263148613,123.1962112099649,1,2,2.9118206705468244,4,0,17,1,1,B2YAQB8M5B,0
99,5.716633957107561,565.9467617536485,2,0,0,2,0,1,10.485413460977028,40.12308714930117,29,0,2.439484912037529,3,1,14,0,1,QAR0F5EHQT,0
29,10.535922040821706,305.54173918382946,0,1,1,0,0,3,34.821953717330736,6.247097362218019,41,2,1.4839863150214372,5,1,1,1,1,UA4P20Z35A,0
108,19.57058537899428,614.1966063716278,1,2,0,0,1,2,15.117788911569606,19.71619711696553,20,3,3.767194424826427,9,1,8,1,1,DFYIN9SBFQ,0
55,5.064326266062354,278.53794463342945,0,1,1,0,0,1,39.65986020391448,140.56132954578771,10,0,2.292194945237478,7,1,19,0,1,A0ZV2NJD9X,0
36,16.416916087139718,591.0089791370299,0,0,1,0,1,1,26.871835422203088,89.74440334131152,8,3,2.898016668083649,6,1,19,1,1,D44UGN4HSJ,1
58,17.122091946753876,993.0813329117248,1,1,0,1,1,1,3.21274500527331,32.16705112688752,10,2,4.658962906059388,0,1,15,0,1,2PCMQ70B00,0
119,5.922800209448687,614.1966063716278,2,0,0,2,1,3,25.996132604031164,146.02796635522986,27,1,1.354321280141925,9,0,10,1,1,H5SZ7FES61,0
45,7.479918812519841,614.1966063716278,2,1,0,2,0,3,35.33434744310135,70.44997988387306,24,0,1.6649352731340064,9,0,20,1,1,2LHY33J41C,0
39,12.169887642924763,527.9927983232301,1,1,0,2,0,1,29.599171505155308,175.82709132338613,41,4,2.898327886528814,0,0,19,0,1,IADZTAW7PN,0
64,7.779872893624516,614.1966063716278,1,3,0,1,0,0,19.02588026928652,167.02614517273457,26,0,4.997348406791094,1,1,15,1,1,U4L19VWPAW,0
39,14.97751789987514,584.1231980951304,1,0,0,2,0,1,23.51200477333789,21.09682999414869,7,1,4.051848415133049,7,0,2,0,1,I3YN48111X,0
103,18.31611549509398,1886.55989599468,1,2,0,1,0,0,34.881531351928544,129.51614497997855,13,4,1.2745560845987582,8,1,8,1,1,GTF8FMBELG,0
90,12.169887642924763,648.1909855978537,2,2,0,0,0,2,6.707643871574136,78.62867320134758,5,3,2.3487321013822684,0,0,16,1,1,36VG8O8R82,0
68,5.966453809321745,405.7188590338787,2,1,0,1,1,1,32.90722132622396,8.413518315533098,21,0,4.070433778552864,0,1,16,0,1,B2O7QXR1VY,1
94,13.779898251867593,1295.3104356755537,0,1,0,2,0,2,26.10814415241176,166.4532781056223,27,0,3.704227276349208,9,1,20,0,1,U9BUACNBVB,0
67,11.078568840068158,742.2641122845666,2,3,1,2,1,3,13.024708681215593,134.38318434438509,36,2,4.933088122166524,6,0,17,1,1,L3IQ89UYIM,0
22,12.169887642924763,241.43381781507668,0,1,0,2,0,0,4.086674916465698,53.58520448492281,39,1,3.435432065022668,8,0,2,1,1,CAERHO9CBV,0
51,8.590204518149863,614.1966063716278,2,2,1,0,0,2,15.284471148835994,120.71597676663951,42,0,2.2149372652424004,0,0,13,0,1,Y0NLNJZOI5,0
85,12.944821712929851,1100.309845599037,1,1,0,2,0,0,25.36389034260948,62.02163793011433,38,0,4.80951526821206,6,0,8,0,1,9A8V2LAM27,0
58,14.443932666398458,837.7480946511106,1,1,1,2,1,1,21.7463509772529,72.19655583850304,38,2,2.296358174255391,9,1,5,0,1,OMOD8DEUJP,1
60,14.621330496991154,614.1966063716278,1,1,0,0,0,0,38.52864328725404,152.26925785837884,8,0,2.211440114180476,9,1,9,0,0,EBUK0C1O5F,0
33,10.71866853810896,353.7160617575957,1,1,1,1,1,1,11.405499615545745,75.42671808529688,34,2,2.898327886528814,8,1,6,0,1,LA8T15GZS1,0
30,19.134414741165948,574.0324422349785,0,2,1,1,1,1,36.52935316569304,160.54466783196207,20,2,2.1151002484574075,2,0,9,1,1,XFT37HHKZM,0
39,12.169887642924763,364.32054356785744,0,1,0,0,1,0,11.299914071223792,83.20229847322409,29,2,1.3787731534823449,6,0,14,1,1,074PZ3GZSG,0
74,15.438334325946917,1142.4367401200718,1,1,0,0,0,2,4.046385731647927,106.6671274290646,43,2,2.898327886528814,7,1,22,1,0,7DF2M4MUWP,1
102,11.545435934359386,1177.6344653046574,2,2,1,2,0,0,5.8120352794469206,128.5338192698839,4,1,2.65294442324932,4,1,1,0,1,ISLQAOC57C,1
63,12.169887642924763,915.7511422986006,1,1,1,2,1,1,12.312192473806316,168.02835325232022,29,1,2.1267894606755884,2,1,17,0,1,XW3KL8GLF1,0
29,12.073900615262176,350.1431178426031,2,2,0,1,0,3,20.44272323687364,120.2674668613674,24,2,2.898327886528814,3,1,5,1,1,VXNUELDYR3,1
30,12.169887642924763,614.1966063716278,2,1,0,2,1,1,21.738853069798218,161.1523079537086,9,0,4.227247339684203,7,1,11,1,1,ZZ2AOBLX7L,1
23,6.9039774734815085,158.7914818900747,0,2,1,0,0,2,27.329824343655982,147.84788894227376,46,3,1.3300307828344669,4,0,22,1,1,V6AQDF5VM3,1
22,12.169887642924763,614.1966063716278,2,2,0,2,1,1,28.15800274142178,163.41736220571005,4,4,1.4376286621260848,7,1,24,0,1,GEF3YMDT2A,0
24,12.169887642924763,272.7318600081719,0,1,1,1,0,1,4.111456906690998,68.37896240214053,10,1,1.456945347793849,6,0,0,0,1,GI2IWXABN1,1
61,14.677420566201192,895.3226545382727,1,1,0,0,0,2,24.81741268220325,126.2386188925787,7,0,1.719709749234427,6,1,6,1,1,BETP55JMU6,0
4,18.01716462735804,72.06865850943217,0,1,1,1,0,0,22.625864085942247,89.35245544176104,4,1,1.27744419891087,8,0,23,0,1,F3J0NDUXFC,0
16,13.457624278204095,215.32198845126555,2,0,0,1,0,1,14.693520161205338,48.47581833788056,17,0,1.7132069880744574,7,1,11,1,1,075CHHJWHL,0
56,10.054228198590238,563.0367791210533,0,2,0,0,1,0,21.846782527574145,10.455708517289592,48,3,2.898327886528814,2,1,3,0,1,0NW335BLQM,0
83,5.1571310080183705,428.0418736655248,0,1,0,1,0,1,2.520628166334455,45.94943542747945,40,0,2.200066362329145,9,1,21,1,1,AV3ZDGUB4C,0
67,13.149346008720546,881.0061825842765,0,1,1,2,0,0,3.7373288548303183,25.27209712528654,40,1,2.898327886528814,1,1,22,0,1,15GWB8NVG5,0
119,8.575779675169146,1020.5177813451284,0,0,1,2,1,2,5.691825976814794,38.84930537060511,5,3,3.3304664627179315,2,1,23,0,1,6VUYH24HVW,0
57,15.908850764692438,614.1966063716278,0,1,1,1,0,1,30.267865167648665,125.14714161987597,40,4,2.898327886528814,0,1,14,0,1,X1OE7MMFDL,0
42,5.31960175008004,223.42327350336168,0,1,1,0,0,2,21.026374047714,163.38727337787589,20,0,2.898327886528814,6,1,17,1,1,WN959MJRVK,0
